用户名,评论时间,评论内容,评分,赞同数,情感
Panda的影音,2023/5/7 12:38,东海教授：终于，我明白了一个道理，人们根本不关心过程，只在乎结果，只要你能满足人们的期望，你就值得享有名誉和地位。→ 既然能写出这样的台词，那我就好奇地想问一下主创及相关人员：《熊出没·伴我“熊芯”》最后熊妈妈“死而复生”的情节灵感是否来自于《超能陆战队》？那款很多粉红机器人的海报是否参照了《天赐灵机》的海报？……,30,1,1
D伯爵,2023/1/22 13:17,这一部很搞笑，梗很多，年年带孩子看,50,120,1
奇趣蛋蛋仔,2023/1/25 21:04,我心里的评分是7.5左右，但是属实被另一部烂片恶心到，熊熊至少有在认真讲故事，还讲得细腻感人，直接5?,50,32,1
波,2023/1/25 17:00,如果上一部可以打100分，这一部只能打20分。圈钱之作。剧情哄小孩，没有任何逻辑可言。小孩子看个热闹。,10,6,0
牛奶很忙,2023/4/23 17:34,比上一部原创性更高，更感动，只是贴假睫毛，文韩式半永久，有五根手指的熊妈妈是否有点那个了,30,0,1
半日光辉,2023/2/2 22:53,陪儿子看的，优点有两个，一个是时长较短，看着不累，第二是特效进步还是挺明显的，毛发，淋湿的毛发，优点炫技的意思。故事就那么回事吧，熊设和前作都没啥关系，光头强戏份少了，形象好看了。,30,2,1
我是小狗,2023/1/31 8:45,我的机器人妈妈,40,1,1
sammi,2023/1/22 15:25,今年看得第一部贺岁电影，小宝前些天就嚷嚷说看熊大熊二，今天就带他来实现心愿，小家伙戴着眼镜乖乖全程看完??AI、亲情、温情元素的结合，前面看得笑，后面看得感动??，电影深度超出我对熊出没系列的预想。3d效果的??、铁甲怪飞来的时候让小朋友很惊喜！,50,53,1
kakakarl,2023/1/27 18:26,依旧是科幻剧情线，没想到熊大熊二是被机器人养大的，从小就SI-FI……熊出没里的森林草地毛发的细致程度，真的都已经做得太好了。在其他3D电影不齿的那种很明显的3D效果，熊出没不仅仅做，还会做静帧突出它，可小孩子们就是很吃这一套，家长都是一个带几个小孩来看，能把几家人的钱都给挣了。,30,9,1
Xia,2023/2/2 20:56,挺感人的,40,0,1
oranges,2023/4/21 19:12,"比上部《重返地球》好看点，不过依旧俗套...
配乐听起来像是抄的DC“神奇女侠”出场专属BGM",30,0,1
小烨,2023/4/17 22:35,哭死了，熊出没可能要统治世界了，不愧是春节档最强亲子IP。,50,1,1
阿卡的丸子,2023/1/27 17:44,这种电影就不应该存在，给大人看最多浪费时间，给孩子看才是荼毒祖国的未来……,10,18,0
blanche,2023/1/23 18:11,孩子很满意，大人也满意。,40,15,1
纸糊墙,2023/1/26 12:26,2023.1.25,30,4,1
特摄动漫Klein,2023/1/22 15:07,"本人非常喜欢！熊出没系列，我已经看了九年了，每一次总是出乎我的意料之外，今年的电影也很好。在特效方面，非常震撼人心，全剧的剧情很紧凑，但也不缺乏欢乐。我认为这部电影的中心是———亲情（母爱）。这部电影想表达的也很清晰，在结尾部分，看到熊妈妈舍己为人的表现也十分感动，联想到了自己生活中的母亲??，总而言之，很棒！具体有多好呢，希望你们自己亲自去看一看。也许会有更多的发现。
      最后，祝大家新年快乐！祝熊出没越来越优秀！口碑与票房如意",50,66,1
祖贤,2023/1/28 21:09,满场。设定很cult（去年就是僵尸片），搁美国可能得PG-13。,0,5,0
十八爷,2023/2/5 0:00,皮克斯大乱炖之功夫熊妈再爱我一次,0,3,0
fish,2023/1/22 15:43,意外的好看，剧情蛮不错的，感人也有反转，比很多电影都好。也是儿子的第一部电影院看的电影。,50,42,1
what's my name,2023/1/27 19:35,剧情低能，一眼看穿,10,11,0
第27章,2023/1/23 13:14,带娃去电影院看的第一部电影，很有纪念意义，过去的三年很少去电影院，疫情导致影院也惨淡，也很少有好片子。带娃嘛，只能看看动画片。孩子五岁了，也挺喜欢，孩子太小也不能去影院，坐不住的。至于影片嘛，很温情，中规中矩，挺适合家人孩子一起看。,40,19,1
??,2023/1/22 15:14,刚开始一直疑惑熊爸去哪了，没想到中间转折完美过渡了这一点，熊出没你是懂平衡剧情的，合格的合家欢电影，有欢乐有泪点，唯一不足的是反派剧情有些老套了，但瑕不掩瑜，对得起春节档。小熊大小熊二好可爱呀～,50,91,1
hsihsia,2023/1/24 14:13,熊出没，这一代孩子成长的记忆，陪伴无数孩童长大，每年的大电影也成了我们这些大人过年时必不可少的打卡功课。正因为有这样的大IP，我们在节日里和孩子一起拥有了难得的欢乐时光。,30,8,1
黎荔c,2023/1/23 23:31,观感太差了，剧情方面，比起之前的差很多，画面正常发挥，更难受的点在于有点强行煽情，我后边一妈妈带一小孩儿看，一直踢我椅子，沟通无果，甚至有点仗着自己孩子小，认为我不会和他计较的态度，不管自己孩子，放任他踢，管不住孩子就别来看电影了，下次遇见，我可不会客气了，你教育不了，我替你教育！！！,10,6,0
国王KING,2023/2/1 18:17,第一次看熊出没的电影，有点超出预期吧，机器人和两只小熊的亲情挺能打动人的。,40,1,1
Cecelia,2023/1/22 15:53,今年的编剧太给力了 这么短的时长能这么完整的讲好故事 特效画面一如既往的好 笑点也很自然 真的太喜欢今年这部了！！,50,38,1
餮饕,2023/1/28 8:25,人工智能母爱,30,5,1
曾照彩云归,2023/1/26 22:44,幼年熊大熊二好可爱噢，女性角色很光辉,40,4,1
苏Ivy,2023/1/27 23:05,带儿子看的点映，竟然还是3D的，故事也不错，适合大一些的小朋友们过年看。,40,0,1
似锦。,2023/2/14 9:00,娃的第一场电影院之旅，也许是我错了，以为他会喜欢，结果闹了好多回不想看了，害怕，熊妈妈不见了时他又难过不会表达。确实有点一惊一乍。但他，好歹是坚持看完了～～～3D的萤火虫和飞来的苹果他都很喜欢也很新鲜。初五我跟老郭说我绝对不带孩子看熊出没（确实是有一点点鄙视，我错了）院线没有更适合幼儿园小朋友的电影，这巴掌打得不错??,50,1,1
大树,2023/2/12 10:42,还不如在家看《中国奇谭》。动画片的技术我们掌握了，以后应该发力的不是特效，而是讲一个好故事,10,0,0
HULIN,2023/2/6 21:06,元旦前一天带孩子看的   以前从看过熊出没    但意外还不算太幼龄向    打发时间没问题,0,0,0
悟空&憨豆,2023/1/24 23:42,合格的流水线之作。,30,9,1
frontboy,2023/2/6 23:57,票房这么高，俘获孩子们的最佳武器。,30,1,1
Fairy??,2023/4/18 0:13,"最近看的剧场版比较多，就很明显能感觉到熊出没这个ip的最大缺陷就是没有自己的特色，能看到个各种电影的影子，除了熊出没本身。
不过有一说一，这一部的熊妈妈刻画得真好啊，很喜欢这个主角，熊妈妈和小熊的故事多好看啊！熊大熊二小时候也太可爱了！虽然是套路的煽情故事，但还是能打动人，特效也是还蛮出色的。",30,0,1
麻雀,2023/1/26 17:08,满满的诚意之作，成年人有成年人的感动和热血，小孩子有小孩子的激动和欢乐！来年接着看,50,5,1
黑色大丽花,2023/4/2 18:04,剧情还可以，到后半段告诉你真相，还有点感人。不过不知道是致敬还是抄袭，杂糅了很多科幻片元素。比如《蝙蝠侠黑暗骑士崛起》最后的舍身取义，阿汤哥版《世界之战》，《哥斯拉》原子吐息，章鱼博士等。抛开这些不说，单说编剧剧作方面，已经比多数国产电影要好，至少没有像国产捞一把钱就跑的小成本电影那样尽整些尴尬玩意儿，还有也并没有为了反转而强行反转催泪。,40,0,1
驹光过隙,2023/4/16 17:29,温情主题的熊出没电影，前期还是有点低龄感，但后期更多的还是温情与感动，笑点不是太多，故事虽然老套些，但看完还是有被感动到,40,0,1
一杯柠檬茶,2023/1/25 14:02,"第二次春节档观影熊出没，完成度挺高的，合格的动画商业电影，特效，制作，剧本完成度，导演节奏掌握都是合格水平，主题和《深海》一样是找妈妈，但立意不同，亲人的爱战胜了人工智能，三组人物关系，女性科学家和博士女儿，研究科技发明被兄弟窃取，熊妈妈和熊大熊二，邪恶的兄弟俩，熊妈妈孤身赴死，童谣响起，令人感动。＃2023院线02,评分：7.0/10。",30,2,1
鱼是鱼的鱼,2023/1/31 19:47,陪小侄女看的,0,0,0
付玲,2023/4/25 15:57,熊二蠢呼呼的，老可爱了。,40,0,1
哦空聶 ?(?????)?,2023/1/27 20:28,"6.8 满心期待，结果看睡着去。主要隔壁座小弟在开场10min里就给我剧透完了全片。

「你看过了吗？来看第二遍啊！」
「我看过了怎么会还在这里？」
「那你怎么都知道啊？」
「抖音里有的呀！熊出没解密！最后有三个彩蛋，很好看，很精彩的！」

年初三，和家中一串小屁孩们，马路对面电影院。",30,2,1
Cecila,2023/1/26 18:43,儿童电影都能好好讲故事不敷衍，其他的圈钱电影真的不会自惭形秽吗？不，他们不会，因为皮够厚,40,1,1
宣宣,2023/1/26 16:34,熊大熊二找妈妈，带着小侄女看，看半截到感人part，在那里哭着喊着要找妈妈，算是成功的儿童片吧,30,3,1
川????,2023/5/1 12:00,"经过重返地球已经彻底转型成超级英熊片了，时不时喊几句family，掌握财富密码。
两场营救戏居然这么草率，三个主角直接莽上去，不禁让我怀念夺宝熊兵最后安排精巧搞笑有风趣的营救戏。",30,0,1
未卜,2023/1/25 18:05,以前觉得韩寒只搞春节档鸡贼，直到发现还有更鸡贼的，熊出没这个不咋地的IP借着同档期无敌手的大漏捡了多少钱。任你看遍春节档，也架不住家里领导必须带娃看动画。票价毫无优惠，还都坐满了。3D眼镜都不爱带的熊孩子还需要你当个垫高视角的肉垫子。,10,8,0
写日记给你看,2023/4/25 22:43,我就不该从儿童向作品里期待一些什么。,30,1,1
已注销,2023/1/24 10:17,太恐怖了！大人都觉得吓人得过了！不适合所有胆小的孩子！又浪费钱了！,10,5,0
虹的痣在左边,2023/1/29 11:27,能看,30,0,1
土卫六,2023/4/7 23:04,两个大人陪一个小孩一起看的，看的挺欢乐的,40,0,1
nasdia,2023/1/26 17:01,本来是帮姐姐看娃才看的，结果居然还不错，刷新我对熊出没的印象,40,5,1
djj,2023/1/28 10:31,虹悦城,10,2,0
rayliao,2023/2/4 21:47,陪小子去看，看没一半就不想看了，你第一次看电影，对三岁的你来说还太小了，我看了下，电影是做得很用心的。,40,1,1
chloe,2023/1/28 12:47,很棒～有剧情有效果～,50,1,1
卡塞尔少年,2023/1/25 15:37,非常抗打,40,10,1
荷气生财,2023/1/26 17:03,"好看呜呜呜，带我弟去看的，我比他哭的还夸张，可能因为我是妈宝女吧……我们不是生下来就懂得怎么去爱人，妈妈也不是天生就是妈妈，爱才是世界上唯一的奇迹。
还有，小熊大小熊二真的好可爱，太萌了，大过年的我更愿意看动画而不是某些晦气的演员。
略微剧透:没想到熊妈妈是机器熊，难怪力气那么大，而且经过毛色记忆改造后还能活下来。",50,6,1
