用户名,评论时间,评论内容,评分,赞同数,情感
许逊,2023/4/7 14:36,把人的情感和行为强加在动物身上挺恶心的,10,146,0
嘟嘟熊之父,2023/4/10 13:04,每组镜头、每段配乐都在讨要一部分观众的善心，同时意味着狠踩另一部分观众的伤口。表面上映照现实，事实上丝毫不关心现实。缺少道德的电影。,10,51,0
HatcherZ,2023/4/7 17:31,#广州路演 导演采用了最低劣的方式来卖情怀，多次放成龙之前电影来“致敬”。即使如此，也完全拯救不了这部尴尬到极致，一团浆糊的电影。这部片很好地贯彻了屎尿屁，从开场成龙手擦马腚，马对成龙的脸放p，拿尿壶打斗，三要素占全了。其次就是又想讲父女情，又想讲特技演员，又想讲与马的情谊，又想讲打官司，又想讲自我和解，又想致敬，太多太乱太浅，尤其是父女戏，刘浩存那夹子音和毫无代入感的表演是彻彻底底的失败。,20,41,0
阿暖,2023/4/7 15:47,一部讲动作演员实拍真摔的电影，却用了大量的拙劣CG，不知道是种怎样的讽刺。人是不用摔了，马每次摔看着挺疼的。,20,35,0
任可,2023/4/11 10:32,如果不是对龙虎武师的崇敬，我会打一星的。非常自嗨和拧巴的一部电影，港星始终是不会拍内地故事的，那种拧巴很接近长江7号的拧巴,20,17,0
dustill,2023/4/7 21:39,成龙在电影里以一个这样的身份承认自己甚至是武行的年迈与式微，其实挺不容易的，奈何所有的细节都设计得太潦草了,10,86,0
阿孝咕,2023/4/8 0:10,一部为成龙量身定做的横漂动作片，作为一个红极一时的龙虎武师，一上场就掉链子？过了一会你的马来劲了，就把别的龙虎武师赶走？啰啰嗦嗦半天说要真跳，结果最后怂了就拍拍屁股走人？这部片子不仅是对观众智商的侮辱，也是对所有敬业的龙虎武师的侮辱！存子每次出场都换一套新衣服，真的水灵漂亮，可惜演技还没一匹马好，要是不开口说话就好了。一朝为坐骑，生死不由己，赤兔应该很后悔站起来吧~这杨子什么来头啊？能请到宫崎骏来客串~,10,77,0
乌鸦火堂,2023/4/7 21:54,"成龙的“内心自传”，是对昔日龙虎武师辉煌时代的缅怀，但更多的还是对现状的接受。

用“一人一马”投射内心，时代不同了，可以服老，也有家庭羁绊，但不能退缩，自己永远属于这个舞台，是他对这门曾经撑起港片半边天、如今惨淡经营的行业，一种现实又理想的想象。

ps，片中他与安志杰还是为我们奉献了几场熟悉的“成龙式”打斗，这是熟悉的成龙电影，也是不一样的成龙电影。",40,28,1
霍比特,2023/4/7 13:06,来上海路演的时候看的 本来想给一星 路演加一星吧 整部电影看的坐立难安 除了最后和马分别的那段 其他都是拍的啥啊,20,39,0
海月梦香,2023/4/7 15:06,剧本太差，煽情太多，戏中戏太少，对“龙虎武师精神”的描写太薄弱，沾了题材的光却又有点儿浪费题材。电影基本靠成龙撑起来，甚至在正片里混剪了很多早期成龙拍摄时的片段，看到这些场景时确实会被打动，但是主角的身份定位和成龙本身又有很大的差别，所以每当想要把那份感动和电影情节结合起来时却总会有种错位感，属于卖情怀都卖不好的类型。,20,27,0
东门捷径小V,2023/4/7 22:55,既是成龙对自己演员生涯的回顾，也是对电影老武行的致敬。从“龙虎武师都是热血男儿”、“你一定会有出息”，到“让赤兔做那么危险的动作是我不对”，“跳下来容易走下来难”，人物弧光真正得到了升华。不少细节对白也做得自然可爱，成龙和郭麒麟的老少反差搭配有化学反应，第一次感受到硬汉在电影里柔软和松弛了起来。,40,13,1
藤井树树,2023/4/8 0:40,刘浩存到底有没有搞清楚自己演的是多少岁啊？台词怎么可以这么低幼,20,23,0
Dionysus vino,2023/4/7 21:35,68岁的成龙就站在那里，深情的目光望过去，都是自己28岁的影子。,20,24,0
酱爆桑,2023/4/8 16:02,【1】哎呀我嘞个去幽默的呀。非常符合我对这个电影的所有期待，因为它模糊了致敬和倚老卖老的情怀割韭菜。同样讲人与动物的关系，隔壁《忠犬八公》润物细无声，而这部只有一口一个的尬喊口号和硬扣题的龙虎武师精神。电影里的所有爱女儿，爱电影，职业精神东西刻画的越真，成片质量和现实之外就觉得假的廉价。成龙在电影里缅怀致敬自己，杨紫琼在电影里放弃过去，一个冲出去，一个困住自己。观众从来不欠成龙，星爷电影票，毕竟还人情一部《急先锋》一部《新喜剧之王》就够了。（一分给那些煽情的片段，因为确实被煽到了）,10,33,0
烈焰红唇龙,2023/4/8 23:04,真的是唏嘘，在经过龙虎武师带来对特技人和武师行业的关注之后，本可以借此交出一个终章式的总结之作，最终在节奏不一和逻辑硬伤以及强行煽情中草草离场,20,6,0
Yn.,2023/4/7 15:33,"4.7广州路演
 要是按明星见面会算，这票值
 要是只是看这个电影，那这票不值",20,27,0
AaronKing,2023/4/7 20:27,都住院了还有空看光盘？？？,10,75,0
阿卜,2023/4/12 21:13,致敬是没问题的，就是电影整体有点一言难尽，当然差生也可以致敬，没啥问题。打戏挺好，但父女情的部分时常是尬住的，谁能想到全片演技最好最稳定发挥的竟是那匹马。,20,6,0
开平彭于晏,2023/4/7 21:39,【34】好“硬”的一部片子，我是说它节奏一塌糊涂，配乐使劲儿煽情，父女情强行修复，部分笑料低俗，矛盾升级突兀，别的片子多线叙事是在织毛衣，你的线组合在一起毫无化学反应，而是在打死结……存子的演技无关她的黑料，表现的还不如刚出道那会儿。众星云集拍好了叫群星荟萃，拍烂了叫人头堆砌；龙叔的传奇过往用好了是锦上添花，你滥用那叫场外求助，很不幸，都是后者；值得一提且只有一提的是打戏真的很亮眼。唉，以为快要结束了结果发现还有半小时，真的很难过。@龙马精神,10,76,0
千非绝,2023/4/9 13:40,资本真的要和大众对抗，完全不考虑大众的感受？硬捧lhc？,10,36,0
momo,2023/4/9 18:50,有些地方好尬，有些地方好哭。成龙不管舆论怎么评价他这个人，事业是真的好拼，现在的演员嘛，哈哈。这可能就是他通篇在说啥龙虎武师精神的原因吧。,40,13,1
达令街27号,2023/4/10 2:02,刘浩存这颗老鼠屎，大年初一不想看到，资本强行喂屎么？吃着人血馒头，残疾小女孩在家看到电视上伤害她的凶手的女儿尽情的舞蹈？恶心,10,37,0
行星音乐,2023/4/10 10:53,"四星，电影三星半，多一点的必须致敬大哥。
记得好多年前大哥就说拍不了动作片了，伤太多年纪大了，今年还是上了动作片。
4/5上海首映大哥说：还是会每年拍一部电影的，因为有这么多影迷支持。
可能特效大片看多了的朋友觉得大哥的动作片没什么大不了，但大哥的打戏是不靠特技的，是一流的，是仍然让我看得惊心动魄，泪眼婆娑的。
69岁的大哥从影60年了，成龙的动作片真的全世界也鲜有超越的。
回归电影本身：
赤兔真的太灵气太可爱了，为看赤兔都值得买票~
笑点很多，更多的还是泪点。父女情我感同身受，所以泪很难止住。
麒麟本人挺帅气，怎么角色造型略油腻~
大米和樱子的故事感觉少了点后续，还挺期待大米改邪归正跟着老罗学武，樱子能再站起来的。
部分剧情老套也是事实， 赤兔懂人话通人性我可接受，下跪有点太刻意。",40,5,1
wsind,2023/4/7 13:45,请问一下，刘浩存能不能不演电影？另外，哪怕她呢，跟同组的马学一学，也好啊！马怎么演的比人好这么多？真让人匪夷所思！,10,87,0
撕袜先锋,2023/4/12 23:24,看得出来成龙很怀念巅峰时期的自己。,40,5,1
帽盔山单打王,2023/4/8 1:01,全片像是一个个消费老面孔的短视频集合，这五分钟走煽情了，那五分钟又搞情怀了，而故事推进突兀，情感铺垫为零，马是有那么一点隐喻，但也无法和父女或职业产生什么有效联系，对替身演员致敬？对不起，你和你的马“一战成名”，其他被一脚踢到一边的替身群演呢？所有感动来自于你看到的港片熟悉面孔，看到了几段以往成龙电影片尾的特技动作花絮，所以没有这个电影你一样感动，像极了落魄演员直播带货，而这竟然是举世闻名的业界大哥拿到的剧本，想改变老牌动作演员的现状？史泰龙、施瓦辛格打不动都要在电视剧第二春了，只能说行业主流理念差太远了,10,57,0
豆友266338012,2023/4/8 19:18,是什么在支撑成龙大哥一直拍这种烂片，刘浩存更是不用说了眼神一直游离在剧情之外实在是无力吐槽，纯纯浪费时间,10,40,0
栀紫,2023/4/7 20:13,别说剧情了，人物之间的情感变化都是连不上的啊，没有女儿女婿会更好看,20,23,0
爱笑男孩杰乌索,2023/4/8 21:06,"成龙对《警察故事1》、《警察故事3》、《A计划》、《我是谁》、《龙兄虎弟》、《醉拳2》……时期自己的追忆，所以对煽情没有任何克制。
电影在吴京那拍完戏后，就该结束了，后面都是无节制的煽情了。
刘浩存是很美，但演技也是很呆。",20,0,0
摩羯座的猫,2023/4/7 17:04,有这个时间看这种电影，不如去做个义工，或者把钱捐给有困难的人，帮助一个弱者。,10,63,0
鲨鱼不会水,2023/4/7 12:56,成龙这些年的电影都乏善可陈，大哥别再透支自己的信用了，没必要晚节不保。,10,112,0
水行之,2023/4/9 17:28,看到许多成龙大哥老电影的片段，好多熟悉又叫不上片名的场景，不觉间他的电影已陪伴我从幼年到了青年。从永不说不，到走下来，世界第一的龙虎武师的台词令人感慨。特技与安全的矛盾，拍片与家庭的艰难抉择，作为观众往往是会忽略的。时代在变，对武行的要求也在变。感谢那些曾陪伴我们的龙虎武师。,40,8,1
Huan,2023/4/7 22:51,贩卖情怀的电影，龙叔  70岁还在捞钱,10,75,0
不是momo,2023/4/7 16:11,全场马演的最好 在电影院如坐针毡 不好看（免费的票）,10,73,0
梦里何曾花落,2023/4/9 19:31,人生也就一个60年，成龙大哥出道60年把一生都奉献了给香港电影。,40,6,1
芝士汉堡.,2023/4/8 8:59,【1.0】属实是预料之中的难看，也证明了这些年来不再看成龙的电影是多么正确的选择，在我心里十二生肖的结束就已意味着成龙时代的陨落，往后的种种都只是源于恶意的消费，此作当然也不例外，除了呈现成龙传奇般的人生稍让人感怀，其他的所有展开无一不是败笔，灾难式的情感推进附着在贫瘠的故事框架之中，摇摇欲坠的空中楼阁只有插科打诨的乐子，有一搭没一搭的胡乱拼凑让平庸都成为了一种奢侈，又尴尬又冗余还要拼命煽情在雷区肆意蹦迪，可以说是近几年最坐牢的院线体验了……,10,21,0
timoranc,2023/4/7 16:44,好喜欢赤兔啊，在电影里的表现太惊喜了，可爱威猛的马马我爱了！！！,50,124,1
天野在远方,2023/4/7 18:54,又是典型的后成龙电影，纯纯的牛马之作，博情怀不可取，全片挺尬的，节奏拖沓，故意煽情，其实看得出导演想要像《鸟人》那样讲述一段大起大落的心酸史，结果事宜愿为拍的一塌糊涂，龙虎武师的经典一幕幕不断浮现，来到现在这种精神也逐渐消失，片子全程都充斥着成龙以前过往系列电影的彩蛋致敬，但是这反而越发的让人觉得是在过度消费以前仅剩的最后荣光，赤兔马训练的很好，也很聪明，表演效果比人还厉害，反倒是刘浩存真的只会哭，动不动就哭，除了哭只会哭其他啥也不会，在整部片子当中显得相当鸡肋，这也是一到败笔…,10,43,0
